dates,Close,NASDAQ_Change
7/19/2010,2198.22998,0.00880
7/20/2010,2222.48999,0.01100
7/21/2010,2187.330078,-0.01580
7/22/2010,2245.889893,0.02680
7/23/2010,2269.469971,0.01050
7/26/2010,2296.429932,0.01190
7/27/2010,2288.25,-0.00360
7/28/2010,2264.560059,-0.01040
7/29/2010,2251.689941,-0.00570
7/30/2010,2254.699951,0.00130
8/2/2010,2295.360107,0.01800
8/3/2010,2283.52002,-0.00520
8/4/2010,2303.570068,0.00880
8/5/2010,2293.060059,-0.00460
8/6/2010,2288.469971,-0.00200
8/9/2010,2305.689941,0.00750
8/10/2010,2277.169922,-0.01240
8/11/2010,2208.629883,-0.03010
8/12/2010,2190.27002,-0.00830
8/13/2010,2173.47998,-0.00770
8/16/2010,2181.870117,0.00390
8/17/2010,2209.439941,0.01260
8/18/2010,2215.699951,0.00280
8/19/2010,2178.949951,-0.01660
8/20/2010,2179.76001,0.00040
8/23/2010,2159.629883,-0.00920
8/24/2010,2123.76001,-0.01660
8/25/2010,2141.540039,0.00840
8/26/2010,2118.689941,-0.01070
8/27/2010,2153.629883,0.01650
8/30/2010,2119.969971,-0.01560
8/31/2010,2114.030029,-0.00280
9/1/2010,2176.840088,0.02970
9/2/2010,2200.01001,0.01060
9/3/2010,2233.75,0.01530
9/7/2010,2208.889893,-0.01110
9/8/2010,2228.870117,0.00900
9/9/2010,2236.199951,0.00330
9/10/2010,2242.47998,0.00280
9/13/2010,2285.709961,0.01930
9/14/2010,2289.77002,0.00180
9/15/2010,2301.320068,0.00500
9/16/2010,2303.25,0.00080
9/17/2010,2315.610107,0.00540
9/20/2010,2355.830078,0.01740
9/21/2010,2349.350098,-0.00280
9/22/2010,2334.550049,-0.00630
9/23/2010,2327.080078,-0.00320
9/24/2010,2381.219971,0.02330
9/27/2010,2369.77002,-0.00480
9/28/2010,2379.590088,0.00410
9/29/2010,2376.560059,-0.00130
9/30/2010,2368.620117,-0.00330
10/1/2010,2370.75,0.00090
10/4/2010,2344.52002,-0.01110
10/5/2010,2399.830078,0.02360
10/6/2010,2380.659912,-0.00800
10/7/2010,2383.669922,0.00130
10/8/2010,2401.909912,0.00770
10/11/2010,2402.330078,0.00020
10/12/2010,2417.919922,0.00650
10/13/2010,2441.22998,0.00960
10/14/2010,2435.379883,-0.00240
10/15/2010,2468.77002,0.01370
10/18/2010,2480.659912,0.00480
10/19/2010,2436.949951,-0.01760
10/20/2010,2457.389893,0.00840
10/21/2010,2459.669922,0.00090
10/22/2010,2479.389893,0.00800
10/25/2010,2490.850098,0.00460
10/26/2010,2497.290039,0.00260
10/27/2010,2503.26001,0.00240
10/28/2010,2507.370117,0.00160
10/29/2010,2507.409912,0.00000
11/1/2010,2504.840088,-0.00100
11/2/2010,2533.52002,0.01140
11/3/2010,2540.27002,0.00270
11/4/2010,2577.340088,0.01460
11/5/2010,2578.97998,0.00060
11/8/2010,2580.050049,0.00040
11/9/2010,2562.97998,-0.00660
11/10/2010,2578.780029,0.00620
11/11/2010,2555.52002,-0.00900
11/12/2010,2518.209961,-0.01460
11/15/2010,2513.820068,-0.00170
11/16/2010,2469.840088,-0.01750
11/17/2010,2476.01001,0.00250
11/18/2010,2514.399902,0.01550
11/19/2010,2518.120117,0.00150
11/22/2010,2532.02002,0.00550
11/23/2010,2494.949951,-0.01460
11/24/2010,2543.120117,0.01930
11/26/2010,2534.560059,-0.00340
11/29/2010,2525.219971,-0.00370
11/30/2010,2498.22998,-0.01070
12/1/2010,2549.429932,0.02050
12/2/2010,2579.350098,0.01170
12/3/2010,2591.459961,0.00470
12/6/2010,2594.919922,0.00130
12/7/2010,2598.48999,0.00140
12/8/2010,2609.159912,0.00410
12/9/2010,2616.669922,0.00290
12/10/2010,2637.540039,0.00800
12/13/2010,2624.909912,-0.00480
12/14/2010,2627.719971,0.00110
12/15/2010,2617.219971,-0.00400
12/16/2010,2637.310059,0.00770
12/17/2010,2642.969971,0.00210
12/20/2010,2649.560059,0.00250
12/21/2010,2667.610107,0.00680
12/22/2010,2671.47998,0.00150
12/23/2010,2665.600098,-0.00220
12/27/2010,2667.27002,0.00060
12/28/2010,2662.879883,-0.00160
12/29/2010,2666.929932,0.00150
12/30/2010,2662.97998,-0.00150
12/31/2010,2652.870117,-0.00380
1/3/2011,2691.52002,0.01460
1/4/2011,2681.25,-0.00380
1/5/2011,2702.199951,0.00780
1/6/2011,2709.889893,0.00280
1/7/2011,2703.169922,-0.00250
1/10/2011,2707.800049,0.00170
1/11/2011,2716.830078,0.00330
1/12/2011,2737.330078,0.00750
1/13/2011,2735.290039,-0.00070
1/14/2011,2755.300049,0.00730
1/18/2011,2765.850098,0.00380
1/19/2011,2725.360107,-0.01460
1/20/2011,2704.290039,-0.00770
1/21/2011,2689.540039,-0.00550
1/24/2011,2717.550049,0.01040
1/25/2011,2719.25,0.00060
1/26/2011,2739.5,0.00740
1/27/2011,2755.280029,0.00580
1/28/2011,2686.889893,-0.02480
1/31/2011,2700.080078,0.00490
2/1/2011,2751.189941,0.01890
2/2/2011,2749.560059,-0.00060
2/3/2011,2753.879883,0.00160
2/4/2011,2769.300049,0.00560
2/7/2011,2783.98999,0.00530
2/8/2011,2797.050049,0.00470
2/9/2011,2789.070068,-0.00290
2/10/2011,2790.449951,0.00050
2/11/2011,2809.439941,0.00680
2/14/2011,2817.179932,0.00280
2/15/2011,2804.350098,-0.00460
2/16/2011,2825.560059,0.00760
2/17/2011,2831.580078,0.00210
2/18/2011,2833.949951,0.00080
2/22/2011,2756.419922,-0.02740
2/23/2011,2722.98999,-0.01210
2/24/2011,2737.899902,0.00550
2/25/2011,2781.050049,0.01580
2/28/2011,2782.27002,0.00040
3/1/2011,2737.409912,-0.01610
3/2/2011,2748.070068,0.00390
3/3/2011,2798.73999,0.01840
3/4/2011,2784.669922,-0.00500
3/7/2011,2745.629883,-0.01400
3/8/2011,2765.77002,0.00730
3/9/2011,2751.719971,-0.00510
3/10/2011,2701.02002,-0.01840
3/11/2011,2715.610107,0.00540
3/14/2011,2700.969971,-0.00540
3/15/2011,2667.330078,-0.01250
3/16/2011,2616.820068,-0.01890
3/17/2011,2636.050049,0.00730
3/18/2011,2643.669922,0.00290
3/21/2011,2692.090088,0.01830
3/22/2011,2683.870117,-0.00310
3/23/2011,2698.300049,0.00540
3/24/2011,2736.419922,0.01410
3/25/2011,2743.060059,0.00240
3/28/2011,2730.679932,-0.00450
3/29/2011,2756.889893,0.00960
3/30/2011,2776.790039,0.00720
3/31/2011,2781.070068,0.00150
4/1/2011,2789.600098,0.00310
4/4/2011,2789.189941,-0.00010
4/5/2011,2791.189941,0.00070
4/6/2011,2799.820068,0.00310
4/7/2011,2796.139893,-0.00130
4/8/2011,2780.419922,-0.00560
4/11/2011,2771.51001,-0.00320
4/12/2011,2744.790039,-0.00960
4/13/2011,2761.52002,0.00610
4/14/2011,2760.219971,-0.00050
4/15/2011,2764.649902,0.00160
4/18/2011,2735.379883,-0.01060
4/19/2011,2744.969971,0.00350
4/20/2011,2802.51001,0.02100
4/21/2011,2820.159912,0.00630
4/25/2011,2825.879883,0.00200
4/26/2011,2847.540039,0.00770
4/27/2011,2869.879883,0.00780
4/28/2011,2872.530029,0.00090
4/29/2011,2873.540039,0.00040
5/2/2011,2864.080078,-0.00330
5/3/2011,2841.620117,-0.00780
5/4/2011,2828.22998,-0.00470
5/5/2011,2814.719971,-0.00480
5/6/2011,2827.560059,0.00460
5/9/2011,2843.25,0.00550
5/10/2011,2871.889893,0.01010
5/11/2011,2845.060059,-0.00930
5/12/2011,2863.040039,0.00630
5/13/2011,2828.469971,-0.01210
5/16/2011,2782.310059,-0.01630
5/17/2011,2783.209961,0.00030
5/18/2011,2815,0.01140
5/19/2011,2823.310059,0.00300
5/20/2011,2803.320068,-0.00710
5/23/2011,2758.899902,-0.01580
5/24/2011,2746.159912,-0.00460
5/25/2011,2761.379883,0.00550
5/26/2011,2782.919922,0.00780
5/27/2011,2796.860107,0.00500
5/31/2011,2835.300049,0.01370
6/1/2011,2769.189941,-0.02330
6/2/2011,2773.310059,0.00150
6/3/2011,2732.780029,-0.01460
6/6/2011,2702.560059,-0.01110
6/7/2011,2701.560059,-0.00040
6/8/2011,2675.379883,-0.00970
6/9/2011,2684.870117,0.00350
6/10/2011,2643.72998,-0.01530
6/13/2011,2639.689941,-0.00150
6/14/2011,2678.719971,0.01480
6/15/2011,2631.459961,-0.01760
6/16/2011,2623.699951,-0.00290
6/17/2011,2616.47998,-0.00280
6/20/2011,2629.659912,0.00500
6/21/2011,2687.26001,0.02190
6/22/2011,2669.189941,-0.00670
6/23/2011,2686.75,0.00660
6/24/2011,2652.889893,-0.01260
6/27/2011,2688.280029,0.01330
6/28/2011,2729.310059,0.01530
6/29/2011,2740.48999,0.00410
6/30/2011,2773.52002,0.01210
7/1/2011,2816.030029,0.01530
7/5/2011,2825.77002,0.00350
7/6/2011,2834.02002,0.00290
7/7/2011,2872.659912,0.01360
7/8/2011,2859.810059,-0.00450
7/11/2011,2802.620117,-0.02000
7/12/2011,2781.909912,-0.00740
7/13/2011,2796.919922,0.00540
7/14/2011,2762.669922,-0.01220
7/15/2011,2789.800049,0.00980
7/18/2011,2765.110107,-0.00890
7/19/2011,2826.52002,0.02220
7/20/2011,2814.22998,-0.00430
7/21/2011,2834.429932,0.00720
7/22/2011,2858.830078,0.00860
7/25/2011,2842.800049,-0.00560
7/26/2011,2839.959961,-0.00100
7/27/2011,2764.790039,-0.02650
7/28/2011,2766.25,0.00050
7/29/2011,2756.379883,-0.00360
8/1/2011,2744.610107,-0.00430
8/2/2011,2669.23999,-0.02750
8/3/2011,2693.070068,0.00890
8/4/2011,2556.389893,-0.05080
8/5/2011,2532.409912,-0.00940
8/8/2011,2357.689941,-0.06900
8/9/2011,2482.52002,0.05290
8/10/2011,2381.050049,-0.04090
8/11/2011,2492.679932,0.04690
8/12/2011,2507.97998,0.00610
8/15/2011,2555.199951,0.01880
8/16/2011,2523.449951,-0.01240
8/17/2011,2511.47998,-0.00470
8/18/2011,2380.429932,-0.05220
8/19/2011,2341.840088,-0.01620
8/22/2011,2345.379883,0.00150
8/23/2011,2446.060059,0.04290
8/24/2011,2467.689941,0.00880
8/25/2011,2419.629883,-0.01950
8/26/2011,2479.850098,0.02490
8/29/2011,2562.110107,0.03320
8/30/2011,2576.110107,0.00550
8/31/2011,2579.459961,0.00130
9/1/2011,2546.040039,-0.01300
9/2/2011,2480.330078,-0.02580
9/6/2011,2473.830078,-0.00260
9/7/2011,2548.939941,0.03040
9/8/2011,2529.139893,-0.00780
9/9/2011,2467.98999,-0.02420
9/12/2011,2495.090088,0.01100
9/13/2011,2532.149902,0.01490
9/14/2011,2572.550049,0.01600
9/15/2011,2607.070068,0.01340
9/16/2011,2622.310059,0.00580
9/19/2011,2612.830078,-0.00360
9/20/2011,2590.23999,-0.00860
9/21/2011,2538.189941,-0.02010
9/22/2011,2455.669922,-0.03250
9/23/2011,2483.22998,0.01120
9/26/2011,2516.689941,0.01350
9/27/2011,2546.830078,0.01200
9/28/2011,2491.580078,-0.02170
9/29/2011,2480.76001,-0.00430
9/30/2011,2415.399902,-0.02630
10/3/2011,2335.830078,-0.03290
10/4/2011,2404.820068,0.02950
10/5/2011,2460.51001,0.02320
10/6/2011,2506.820068,0.01880
10/7/2011,2479.350098,-0.01100
10/10/2011,2566.050049,0.03500
10/11/2011,2583.030029,0.00660
10/12/2011,2604.72998,0.00840
10/13/2011,2620.23999,0.00600
10/14/2011,2667.850098,0.01820
10/17/2011,2614.919922,-0.01980
10/18/2011,2657.429932,0.01630
10/19/2011,2604.040039,-0.02010
10/20/2011,2598.620117,-0.00210
10/21/2011,2637.459961,0.01490
10/24/2011,2699.439941,0.02350
10/25/2011,2638.419922,-0.02260
10/26/2011,2650.669922,0.00460
10/27/2011,2738.629883,0.03320
10/28/2011,2737.149902,-0.00050
10/31/2011,2684.409912,-0.01930
11/1/2011,2606.959961,-0.02890
11/2/2011,2639.97998,0.01270
11/3/2011,2697.969971,0.02200
11/4/2011,2686.149902,-0.00440
11/7/2011,2695.25,0.00340
11/8/2011,2727.48999,0.01200
11/9/2011,2621.649902,-0.03880
11/10/2011,2625.149902,0.00130
11/11/2011,2678.75,0.02040
11/14/2011,2657.219971,-0.00800
11/15/2011,2686.199951,0.01090
11/16/2011,2639.610107,-0.01730
11/17/2011,2587.98999,-0.01960
11/18/2011,2572.5,-0.00600
11/21/2011,2523.139893,-0.01920
11/22/2011,2521.280029,-0.00070
11/23/2011,2460.080078,-0.02430
11/25/2011,2441.51001,-0.00750
11/28/2011,2527.340088,0.03520
11/29/2011,2515.51001,-0.00470
11/30/2011,2620.340088,0.04170
12/1/2011,2626.199951,0.00220
12/2/2011,2626.929932,0.00030
12/5/2011,2655.76001,0.01100
12/6/2011,2649.560059,-0.00230
12/7/2011,2649.209961,-0.00010
12/8/2011,2596.379883,-0.01990
12/9/2011,2646.850098,0.01940
12/12/2011,2612.26001,-0.01310
12/13/2011,2579.27002,-0.01260
12/14/2011,2539.310059,-0.01550
12/15/2011,2541.01001,0.00070
12/16/2011,2555.330078,0.00560
12/19/2011,2523.139893,-0.01260
12/20/2011,2603.72998,0.03190
12/21/2011,2577.969971,-0.00990
12/22/2011,2599.449951,0.00830
12/23/2011,2618.639893,0.00740
12/27/2011,2625.199951,0.00250
12/28/2011,2589.97998,-0.01340
12/29/2011,2613.73999,0.00920
12/30/2011,2605.149902,-0.00330
1/3/2012,2648.719971,0.01670
1/4/2012,2648.360107,-0.00010
1/5/2012,2669.860107,0.00810
1/6/2012,2674.219971,0.00160
1/9/2012,2676.560059,0.00090
1/10/2012,2702.5,0.00970
1/11/2012,2710.76001,0.00310
1/12/2012,2724.699951,0.00510
1/13/2012,2710.669922,-0.00510
1/17/2012,2728.080078,0.00640
1/18/2012,2769.709961,0.01530
1/19/2012,2788.330078,0.00670
1/20/2012,2786.699951,-0.00060
1/23/2012,2784.169922,-0.00090
1/24/2012,2786.639893,0.00090
1/25/2012,2818.310059,0.01140
1/26/2012,2805.280029,-0.00460
1/27/2012,2816.550049,0.00400
1/30/2012,2811.939941,-0.00160
1/31/2012,2813.840088,0.00070
2/1/2012,2848.27002,0.01220
2/2/2012,2859.679932,0.00400
2/3/2012,2905.659912,0.01610
2/6/2012,2901.98999,-0.00130
2/7/2012,2904.080078,0.00070
2/8/2012,2915.860107,0.00410
2/9/2012,2927.22998,0.00390
2/10/2012,2903.879883,-0.00800
2/13/2012,2931.389893,0.00950
2/14/2012,2931.830078,0.00020
2/15/2012,2915.830078,-0.00550
2/16/2012,2959.850098,0.01510
2/17/2012,2951.780029,-0.00270
2/21/2012,2948.570068,-0.00110
2/22/2012,2933.169922,-0.00520
2/23/2012,2956.97998,0.00810
2/24/2012,2963.75,0.00230
2/27/2012,2966.159912,0.00080
2/28/2012,2986.76001,0.00690
2/29/2012,2966.889893,-0.00670
3/1/2012,2988.969971,0.00740
3/2/2012,2976.189941,-0.00430
3/5/2012,2950.47998,-0.00860
3/6/2012,2910.320068,-0.01360
3/7/2012,2935.689941,0.00870
3/8/2012,2970.419922,0.01180
3/9/2012,2988.340088,0.00600
3/12/2012,2983.659912,-0.00160
3/13/2012,3039.879883,0.01880
3/14/2012,3040.72998,0.00030
3/15/2012,3056.370117,0.00510
3/16/2012,3055.26001,-0.00040
3/19/2012,3078.320068,0.00750
3/20/2012,3074.149902,-0.00140
3/21/2012,3075.320068,0.00040
3/22/2012,3063.320068,-0.00390
3/23/2012,3067.919922,0.00150
3/26/2012,3122.570068,0.01780
3/27/2012,3120.350098,-0.00070
3/28/2012,3104.959961,-0.00490
3/29/2012,3095.360107,-0.00310
3/30/2012,3091.570068,-0.00120
4/2/2012,3119.699951,0.00910
4/3/2012,3113.570068,-0.00200
4/4/2012,3068.090088,-0.01460
4/5/2012,3080.5,0.00400
4/9/2012,3047.080078,-0.01080
4/10/2012,2991.219971,-0.01830
4/11/2012,3016.459961,0.00840
4/12/2012,3055.550049,0.01300
4/13/2012,3011.330078,-0.01450
4/16/2012,2988.399902,-0.00760
4/17/2012,3042.820068,0.01820
4/18/2012,3031.449951,-0.00370
4/19/2012,3007.560059,-0.00790
4/20/2012,3000.449951,-0.00240
4/23/2012,2970.449951,-0.01000
4/24/2012,2961.600098,-0.00300
4/25/2012,3029.629883,0.02300
4/26/2012,3050.610107,0.00690
4/27/2012,3069.199951,0.00610
4/30/2012,3046.360107,-0.00740
5/1/2012,3050.439941,0.00130
5/2/2012,3059.850098,0.00310
5/3/2012,3024.300049,-0.01160
5/4/2012,2956.340088,-0.02250
5/7/2012,2957.76001,0.00050
5/8/2012,2946.27002,-0.00390
5/9/2012,2934.709961,-0.00390
5/10/2012,2933.639893,-0.00040
5/11/2012,2933.820068,0.00010
5/14/2012,2902.580078,-0.01060
5/15/2012,2893.76001,-0.00300
5/16/2012,2874.040039,-0.00680
5/17/2012,2813.689941,-0.02100
5/18/2012,2778.790039,-0.01240
5/21/2012,2847.209961,0.02460
5/22/2012,2839.080078,-0.00290
5/23/2012,2850.120117,0.00390
5/24/2012,2839.379883,-0.00380
5/25/2012,2837.530029,-0.00070
5/29/2012,2870.98999,0.01180
5/30/2012,2837.360107,-0.01170
5/31/2012,2827.340088,-0.00350
6/1/2012,2747.47998,-0.02820
6/4/2012,2760.01001,0.00460
6/5/2012,2778.110107,0.00660
6/6/2012,2844.719971,0.02400
6/7/2012,2831.02002,-0.00480
6/8/2012,2858.419922,0.00970
6/11/2012,2809.72998,-0.01700
6/12/2012,2843.070068,0.01190
6/13/2012,2818.610107,-0.00860
6/14/2012,2836.330078,0.00630
6/15/2012,2872.800049,0.01290
6/18/2012,2895.330078,0.00780
6/19/2012,2929.76001,0.01190
6/20/2012,2930.449951,0.00020
6/21/2012,2859.090088,-0.02440
6/22/2012,2892.419922,0.01170
6/25/2012,2836.159912,-0.01950
6/26/2012,2854.060059,0.00630
6/27/2012,2875.320068,0.00740
6/28/2012,2849.48999,-0.00900
6/29/2012,2935.050049,0.03000
7/2/2012,2951.22998,0.00550
7/3/2012,2976.080078,0.00840
7/5/2012,2976.120117,0.00000
7/6/2012,2937.330078,-0.01300
7/9/2012,2931.77002,-0.00190
7/10/2012,2902.330078,-0.01000
7/11/2012,2887.97998,-0.00490
7/12/2012,2866.189941,-0.00750
7/13/2012,2908.469971,0.01480
7/16/2012,2896.939941,-0.00400
7/17/2012,2910.040039,0.00450
7/18/2012,2942.600098,0.01120
7/19/2012,2965.899902,0.00790
7/20/2012,2925.300049,-0.01370
7/23/2012,2890.149902,-0.01200
7/24/2012,2862.98999,-0.00940
7/25/2012,2854.23999,-0.00310
7/26/2012,2893.25,0.01370
7/27/2012,2958.090088,0.02240
7/30/2012,2945.840088,-0.00410
7/31/2012,2939.52002,-0.00210
8/1/2012,2920.209961,-0.00660
8/2/2012,2909.77002,-0.00360
8/3/2012,2967.899902,0.02000
8/6/2012,2989.909912,0.00740
8/7/2012,3015.860107,0.00870
8/8/2012,3011.25,-0.00150
8/9/2012,3018.639893,0.00250
8/10/2012,3020.860107,0.00070
8/13/2012,3022.52002,0.00050
8/14/2012,3016.97998,-0.00180
8/15/2012,3030.929932,0.00460
8/16/2012,3062.389893,0.01040
8/17/2012,3076.590088,0.00460
8/20/2012,3076.209961,-0.00010
8/21/2012,3067.26001,-0.00290
8/22/2012,3073.669922,0.00210
8/23/2012,3053.399902,-0.00660
8/24/2012,3069.790039,0.00540
8/27/2012,3073.189941,0.00110
8/28/2012,3077.139893,0.00130
8/29/2012,3081.189941,0.00130
8/30/2012,3048.709961,-0.01050
8/31/2012,3066.959961,0.00600
9/4/2012,3075.060059,0.00260
9/5/2012,3069.27002,-0.00190
9/6/2012,3135.810059,0.02170
9/7/2012,3136.419922,0.00020
9/10/2012,3104.02002,-0.01030
9/11/2012,3104.530029,0.00020
9/12/2012,3114.310059,0.00320
9/13/2012,3155.830078,0.01330
9/14/2012,3183.949951,0.00890
9/17/2012,3178.669922,-0.00170
9/18/2012,3177.800049,-0.00030
9/19/2012,3182.620117,0.00150
9/20/2012,3175.959961,-0.00210
9/21/2012,3179.959961,0.00130
9/24/2012,3160.780029,-0.00600
9/25/2012,3117.72998,-0.01360
9/26/2012,3093.699951,-0.00770
9/27/2012,3136.600098,0.01390
9/28/2012,3116.22998,-0.00650
10/1/2012,3113.530029,-0.00090
10/2/2012,3120.040039,0.00210
10/3/2012,3135.22998,0.00490
10/4/2012,3149.459961,0.00450
10/5/2012,3136.189941,-0.00420
10/8/2012,3112.350098,-0.00760
10/9/2012,3065.02002,-0.01520
10/10/2012,3051.780029,-0.00430
10/11/2012,3049.409912,-0.00080
10/12/2012,3044.110107,-0.00170
10/15/2012,3064.179932,0.00660
10/16/2012,3101.169922,0.01210
10/17/2012,3104.120117,0.00100
10/18/2012,3072.870117,-0.01010
10/19/2012,3005.620117,-0.02190
10/22/2012,3016.959961,0.00380
10/23/2012,2990.459961,-0.00880
10/24/2012,2981.699951,-0.00290
10/25/2012,2986.120117,0.00150
10/26/2012,2987.949951,0.00060
10/31/2012,2977.22998,-0.00360
11/1/2012,3020.060059,0.01440
11/2/2012,2982.129883,-0.01260
11/5/2012,2999.659912,0.00590
11/6/2012,3011.929932,0.00410
11/7/2012,2937.290039,-0.02480
11/8/2012,2895.580078,-0.01420
11/9/2012,2904.870117,0.00320
11/12/2012,2904.25,-0.00020
11/13/2012,2883.889893,-0.00700
11/14/2012,2846.810059,-0.01290
11/15/2012,2836.939941,-0.00350
11/16/2012,2853.129883,0.00570
11/19/2012,2916.070068,0.02210
11/20/2012,2916.679932,0.00020
11/21/2012,2926.550049,0.00340
11/23/2012,2966.850098,0.01380
11/26/2012,2976.780029,0.00330
11/27/2012,2967.790039,-0.00300
11/28/2012,2991.780029,0.00810
11/29/2012,3012.030029,0.00680
11/30/2012,3010.23999,-0.00060
12/3/2012,3002.199951,-0.00270
12/4/2012,2996.689941,-0.00180
12/5/2012,2973.699951,-0.00770
12/6/2012,2989.27002,0.00520
12/7/2012,2978.040039,-0.00380
12/10/2012,2986.959961,0.00300
12/11/2012,3022.300049,0.01180
12/12/2012,3013.810059,-0.00280
12/13/2012,2992.159912,-0.00720
12/14/2012,2971.330078,-0.00700
12/17/2012,3010.600098,0.01320
12/18/2012,3054.530029,0.01460
12/19/2012,3044.360107,-0.00330
12/20/2012,3050.389893,0.00200
12/21/2012,3021.01001,-0.00960
12/24/2012,3012.600098,-0.00280
12/26/2012,2990.159912,-0.00740
12/27/2012,2985.909912,-0.00140
12/28/2012,2960.310059,-0.00860
12/31/2012,3019.51001,0.02000
1/2/2013,3112.26001,0.03070
1/3/2013,3100.570068,-0.00380
1/4/2013,3101.659912,0.00040
1/7/2013,3098.810059,-0.00090
1/8/2013,3091.810059,-0.00230
1/9/2013,3105.810059,0.00450
1/10/2013,3121.76001,0.00510
1/11/2013,3125.629883,0.00120
1/14/2013,3117.5,-0.00260
1/15/2013,3110.780029,-0.00220
1/16/2013,3117.540039,0.00220
1/17/2013,3136,0.00590
1/18/2013,3134.709961,-0.00040
1/22/2013,3143.179932,0.00270
1/23/2013,3153.669922,0.00330
1/24/2013,3130.379883,-0.00740
1/25/2013,3149.709961,0.00620
1/28/2013,3154.300049,0.00150
1/29/2013,3153.659912,-0.00020
1/30/2013,3142.310059,-0.00360
1/31/2013,3142.129883,-0.00010
2/1/2013,3179.100098,0.01180
2/4/2013,3131.169922,-0.01510
2/5/2013,3171.580078,0.01290
2/6/2013,3168.47998,-0.00100
2/7/2013,3165.129883,-0.00110
2/8/2013,3193.870117,0.00910
2/11/2013,3192,-0.00060
2/12/2013,3186.48999,-0.00170
2/13/2013,3196.879883,0.00330
2/14/2013,3198.659912,0.00060
2/15/2013,3192.030029,-0.00210
2/19/2013,3213.590088,0.00680
2/20/2013,3164.409912,-0.01530
2/21/2013,3131.48999,-0.01040
2/22/2013,3161.820068,0.00970
2/25/2013,3116.25,-0.01440
2/26/2013,3129.649902,0.00430
2/27/2013,3162.26001,0.01040
2/28/2013,3160.189941,-0.00070
3/1/2013,3169.73999,0.00300
3/4/2013,3182.030029,0.00390
3/5/2013,3224.129883,0.01320
3/6/2013,3222.370117,-0.00050
3/7/2013,3232.090088,0.00300
3/8/2013,3244.370117,0.00380
3/11/2013,3252.870117,0.00260
3/12/2013,3242.320068,-0.00320
3/13/2013,3245.120117,0.00090
3/14/2013,3258.929932,0.00430
3/15/2013,3249.070068,-0.00300
3/18/2013,3237.590088,-0.00350
3/19/2013,3229.100098,-0.00260
3/20/2013,3254.189941,0.00780
3/21/2013,3222.600098,-0.00970
3/22/2013,3245,0.00700
3/25/2013,3235.300049,-0.00300
3/26/2013,3252.47998,0.00530
3/27/2013,3256.52002,0.00120
3/28/2013,3267.52002,0.00340
4/1/2013,3239.169922,-0.00870
4/2/2013,3254.860107,0.00480
4/3/2013,3218.600098,-0.01110
4/4/2013,3224.97998,0.00200
4/5/2013,3203.860107,-0.00650
4/8/2013,3222.25,0.00570
4/9/2013,3237.860107,0.00480
4/10/2013,3297.25,0.01830
4/11/2013,3300.159912,0.00090
4/12/2013,3294.949951,-0.00160
4/15/2013,3216.48999,-0.02380
4/16/2013,3264.629883,0.01500
4/17/2013,3204.669922,-0.01840
4/18/2013,3166.360107,-0.01200
4/19/2013,3206.060059,0.01250
4/22/2013,3233.550049,0.00860
4/23/2013,3269.330078,0.01110
4/24/2013,3269.649902,0.00010
4/25/2013,3289.98999,0.00620
4/26/2013,3279.26001,-0.00330
4/29/2013,3307.02002,0.00850
4/30/2013,3328.790039,0.00660
5/1/2013,3299.129883,-0.00890
5/2/2013,3340.620117,0.01260
5/3/2013,3378.629883,0.01140
5/6/2013,3392.969971,0.00420
5/7/2013,3396.629883,0.00110
5/8/2013,3413.27002,0.00490
5/9/2013,3409.169922,-0.00120
5/10/2013,3436.580078,0.00800
5/13/2013,3438.790039,0.00060
5/14/2013,3462.610107,0.00690
5/15/2013,3471.620117,0.00260
5/16/2013,3465.23999,-0.00180
5/17/2013,3498.969971,0.00970
5/20/2013,3496.429932,-0.00070
5/21/2013,3502.120117,0.00160
5/22/2013,3463.300049,-0.01110
5/23/2013,3459.419922,-0.00110
5/24/2013,3459.139893,-0.00010
5/28/2013,3488.889893,0.00860
5/29/2013,3467.52002,-0.00610
5/30/2013,3491.300049,0.00690
5/31/2013,3455.909912,-0.01010
6/3/2013,3465.370117,0.00270
6/4/2013,3445.26001,-0.00580
6/5/2013,3401.47998,-0.01270
6/6/2013,3424.050049,0.00660
6/7/2013,3469.219971,0.01320
6/10/2013,3473.77002,0.00130
6/11/2013,3436.949951,-0.01060
6/12/2013,3400.429932,-0.01060
6/13/2013,3445.360107,0.01320
6/14/2013,3423.560059,-0.00630
6/17/2013,3452.129883,0.00830
6/18/2013,3482.179932,0.00870
6/19/2013,3443.199951,-0.01120
6/20/2013,3364.639893,-0.02280
6/21/2013,3357.25,-0.00220
6/24/2013,3320.76001,-0.01090
6/25/2013,3347.889893,0.00820
6/26/2013,3376.219971,0.00850
6/27/2013,3401.860107,0.00760
6/28/2013,3403.25,0.00040
7/1/2013,3434.48999,0.00920
7/2/2013,3433.399902,-0.00030
7/3/2013,3443.669922,0.00300
7/5/2013,3479.379883,0.01040
7/8/2013,3484.830078,0.00160
7/9/2013,3504.26001,0.00560
7/10/2013,3520.76001,0.00470
7/11/2013,3578.300049,0.01630
7/12/2013,3600.080078,0.00610
7/15/2013,3607.48999,0.00210
7/16/2013,3598.5,-0.00250
7/17/2013,3610,0.00320
7/18/2013,3611.280029,0.00040
7/19/2013,3587.610107,-0.00660
7/22/2013,3600.389893,0.00360
7/23/2013,3579.27002,-0.00590
7/24/2013,3579.600098,0.00010
